 90.0 5500.00 .3644117E-09
 90.0 5510.00 .3767667E-09
 90.0 5520.00 .3761536E-09
 90.0 5530.00 .3270034E-09
 90.0 5540.00 .3434588E-09
 90.0 5550.00 .3423576E-09
 90.0 5560.00 .3300878E-09
 90.0 5570.00 .3294651E-09
 90.0 5580.00 .2894668E-09
 90.0 5590.00 .2778385E-09
 90.0 5600.00 .2622851E-09
 90.0 5610.00 .2316507E-09
 90.0 5620.00 .2117529E-09
 90.0 5630.00 .2022951E-09
 90.0 5640.00 .1885589E-09
 90.0 5650.00 .1640619E-09
 90.0 5660.00 .1488571E-09
 90.0 5670.00 .1183455E-09
 90.0 5680.00 .1115724E-09
 90.0 5690.00 .1027655E-09
 90.0 5700.00 .1115465E-09
 90.0 5710.00 .1060888E-09
 90.0 5720.00 .1088274E-09
 90.0 5730.00 .1153831E-09
 90.0 5740.00 .1125128E-09
 90.0 5750.00 .1197236E-09
 90.0 5760.00 .1139564E-09
 90.0 5770.00 .1356330E-09
 90.0 5780.00 .1636481E-09
 90.0 5790.00 .1688989E-09
 90.0 5800.00 .1965784E-09
 90.0 5810.00 .2122856E-09
 90.0 5820.00 .2339115E-09
 90.0 5830.00 .2382682E-09
 90.0 5840.00 .2532587E-09
 90.0 5850.00 .2463793E-09
 90.0 5860.00 .2751784E-09
 90.0 5870.00 .2740933E-09
 90.0 5880.00 .2419338E-09
 90.0 5890.00 .1555025E-09
 90.0 5900.00 .2295077E-09
 90.0 5910.00 .2472431E-09
 90.0 5920.00 .2585446E-09
 90.0 5930.00 .2107899E-09
 90.0 5940.00 .2052289E-09
 90.0 5950.00 .1978042E-09
 90.0 5960.00 .1916147E-09
 90.0 5970.00 .1753096E-09
 90.0 5980.00 .1793661E-09
 90.0 5990.00 .1800256E-09
 90.0 6000.00 .1525524E-09
 90.0 6010.00 .1646058E-09
 90.0 6020.00 .1643137E-09
 90.0 6030.00 .1663819E-09
 90.0 6040.00 .1643921E-09
 90.0 6050.00 .1792510E-09
 90.0 6060.00 .1958790E-09
 90.0 6070.00 .1874436E-09
 90.0 6080.00 .1984858E-09
 90.0 6090.00 .1875792E-09
 90.0 6100.00 .1900385E-09
 90.0 6110.00 .1874035E-09
 90.0 6120.00 .1782243E-09
 90.0 6130.00 .1723105E-09
 90.0 6140.00 .1966232E-09
 90.0 6150.00 .1873886E-09
 90.0 6160.00 .1769763E-09
 90.0 6170.00 .1555845E-09
 90.0 6180.00 .1686246E-09
 90.0 6190.00 .1829933E-09
 90.0 6200.00 .1744564E-09
 90.0 6210.00 .1633188E-09
 90.0 6220.00 .1834541E-09
 90.0 6230.00 .1805430E-09
 90.0 6240.00 .1704029E-09
 90.0 6250.00 .1888569E-09
 90.0 6260.00 .1750905E-09
 90.0 6270.00 .1609707E-09
 90.0 6280.00 .1575778E-09
 90.0 6290.00 .1488334E-09
 90.0 6300.00 .1443358E-09
 90.0 6310.00 .1404087E-09
 90.0 6320.00 .1394355E-09
 90.0 6330.00 .1412469E-09
 90.0 6340.00 .1457292E-09
 90.0 6350.00 .1509582E-09
 90.0 6360.00 .1561794E-09
 90.0 6370.00 .1624975E-09
 90.0 6380.00 .1686649E-09
 90.0 6390.00 .1795317E-09
 90.0 6400.00 .1931463E-09
 90.0 6410.00 .2094202E-09
 90.0 6420.00 .2267120E-09
 90.0 6430.00 .2393022E-09
 90.0 6440.00 .2560810E-09
 90.0 6450.00 .2720735E-09
 90.0 6460.00 .2867656E-09
 90.0 6470.00 .2992803E-09
 90.0 6480.00 .3085278E-09
 90.0 6490.00 .3206651E-09
 90.0 6500.00 .3321584E-09
 90.0 6510.00 .3413588E-09
 90.0 6520.00 .3476012E-09
 90.0 6530.00 .3532479E-09
 90.0 6540.00 .3588344E-09
 90.0 6550.00 .3635821E-09
 90.0 6560.00 .3662497E-09
 90.0 6570.00 .3671967E-09
 90.0 6580.00 .3683300E-09
 90.0 6590.00 .3667851E-09
 90.0 6600.00 .3635629E-09
 90.0 6610.00 .3569404E-09
 90.0 6620.00 .3483775E-09
 90.0 6630.00 .3427977E-09
 90.0 6640.00 .3319275E-09
 90.0 6650.00 .3197678E-09
 90.0 6660.00 .3066367E-09
 90.0 6670.00 .2927685E-09
 90.0 6680.00 .2847073E-09
 90.0 6690.00 .2718960E-09
 90.0 6700.00 .2589643E-09
 90.0 6710.00 .2467021E-09
 90.0 6720.00 .2347843E-09
 90.0 6730.00 .2279598E-09
 90.0 6740.00 .2167834E-09
 90.0 6750.00 .2063667E-09
 90.0 6760.00 .1989475E-09
 90.0 6770.00 .1943545E-09
 90.0 6780.00 .1869171E-09
 90.0 6790.00 .1813312E-09
 90.0 6800.00 .1770855E-09
 90.0 6810.00 .1733304E-09
 90.0 6820.00 .1721479E-09
 90.0 6830.00 .1703814E-09
 90.0 6840.00 .1736463E-09
 90.0 6850.00 .1693559E-09
 90.0 6860.00 .1547084E-09
 90.0 6870.00 .1477145E-09
 90.0 6880.00 .1452910E-09
 90.0 6890.00 .1541251E-09
 90.0 6900.00 .1608803E-09
 90.0 6910.00 .1667266E-09
 90.0 6920.00 .1728406E-09
 90.0 6930.00 .1773301E-09
 90.0 6940.00 .1794780E-09
 90.0 6950.00 .1817219E-09
 90.0 6960.00 .1860904E-09
 90.0 6970.00 .1888124E-09
 90.0 6980.00 .1893322E-09
 90.0 6990.00 .1896416E-09
 90.0 7000.00 .1985453E-09
 90.0 7010.00 .2097201E-09
 90.0 7020.00 .2076811E-09
 90.0 7030.00 .2088681E-09
 90.0 7040.00 .2047287E-09
 90.0 7050.00 .2022453E-09
 90.0 7060.00 .2061713E-09
 90.0 7070.00 .1994552E-09
 90.0 7080.00 .1988384E-09
 90.0 7090.00 .2057394E-09
 90.0 7100.00 .2078659E-09
 90.0 7110.00 .2049928E-09
 90.0 7120.00 .2102769E-09
 90.0 7130.00 .2106193E-09
 90.0 7140.00 .2107887E-09
 90.0 7150.00 .2173449E-09
 90.0 7160.00 .2161980E-09
 90.0 7170.00 .2196575E-09
 90.0 7180.00 .2361410E-09
 90.0 7190.00 .2449369E-09
 90.0 7200.00 .2551260E-09
 90.0 7210.00 .2516306E-09
 90.0 7220.00 .2507060E-09
 90.0 7230.00 .2565780E-09
 90.0 7240.00 .2707456E-09
 90.0 7250.00 .2814965E-09
 90.0 7260.00 .3094430E-09
 90.0 7270.00 .3037095E-09
 90.0 7280.00 .2906698E-09
 90.0 7290.00 .2833758E-09
 90.0 7300.00 .2868161E-09
 90.0 7310.00 .2889073E-09
 90.0 7320.00 .2845199E-09
 90.0 7330.00 .2752753E-09
 90.0 7340.00 .2705788E-09
 90.0 7350.00 .2658633E-09
 90.0 7360.00 .2615632E-09
 90.0 7370.00 .2605037E-09
 90.0 7380.00 .2579592E-09
 90.0 7390.00 .2567072E-09
 90.0 7400.00 .2566437E-09
 90.0 7410.00 .2568162E-09
 90.0 7420.00 .2619990E-09
 90.0 7430.00 .2617756E-09
 90.0 7440.00 .2616917E-09
 90.0 7450.00 .2611910E-09
 90.0 7460.00 .2604349E-09
 90.0 7470.00 .2594981E-09
 90.0 7480.00 .2533947E-09
 90.0 7490.00 .2457563E-09
 90.0 7500.00 .2365503E-09
 90.0 7510.00 .2259649E-09
 90.0 7520.00 .2093858E-09
 90.0 7530.00 .1955395E-09
 90.0 7540.00 .1833082E-09
 90.0 7550.00 .1812800E-09
 90.0 7560.00 .1657975E-09
 90.0 7570.00 .1401983E-09
 90.0 7580.00 .1367465E-09
 90.0 7590.00 .1319174E-09
 90.0 7600.00 .1268503E-09
 90.0 7610.00 .9314822E-10
 90.0 7620.00 .3461390E-10
 90.0 7630.00 .6776105E-10
 90.0 7640.00 .8427976E-10
 90.0 7650.00 .6873618E-10
 90.0 7660.00 .8681792E-10
 90.0 7670.00 .1048121E-09
 90.0 7680.00 .1290589E-09
 90.0 7690.00 .1373619E-09
 90.0 7700.00 .1438099E-09
 90.0 7710.00 .1518038E-09
 90.0 7720.00 .1518971E-09
 90.0 7730.00 .1474881E-09
 90.0 7740.00 .1563825E-09
 90.0 7750.00 .1524181E-09
 90.0 7760.00 .1460895E-09
 90.0 7770.00 .1498437E-09
 90.0 7780.00 .1479765E-09
 90.0 7790.00 .1470730E-09
 90.0 7800.00 .1377529E-09
 90.0 7810.00 .1364389E-09
 90.0 7820.00 .1360466E-09
 90.0 7830.00 .1246358E-09
 90.0 7840.00 .1233675E-09
 90.0 7850.00 .1222967E-09
 90.0 7860.00 .1166115E-09
 90.0 7870.00 .1074343E-09
 90.0 7880.00 .1047796E-09
 90.0 7890.00 .9876007E-10
 90.0 7900.00 .9157010E-10
 90.0 7910.00 .8778244E-10
 90.0 7920.00 .8640593E-10
 90.0 7930.00 .7924353E-10
 90.0 7940.00 .7258049E-10
 90.0 7950.00 .6823196E-10
 90.0 7960.00 .6727126E-10
 90.0 7970.00 .6493574E-10
 90.0 7980.00 .5859936E-10
 90.0 7990.00 .5550368E-10
 90.0 8000.00 .5275952E-10
 90.0 8010.00 .5363385E-10
 90.0 8020.00 .4929053E-10
 90.0 8030.00 .4747577E-10
 90.0 8040.00 .4598979E-10
 90.0 8050.00 .4601487E-10
 90.0 8060.00 .4543957E-10
 90.0 8070.00 .4637218E-10
 90.0 8080.00 .4475258E-10
 90.0 8090.00 .4068486E-10
 90.0 8100.00 .4340701E-10
