4672.77880859375  1.179729E-14
4675.6153485775  3.334672E-14
4678.45188856125  5.056643E-14
4681.288428545  4.320060E-14
4684.12496852875  3.062468E-14
4686.9615085125  3.067302E-14
4689.79804849625  3.828247E-14
4692.63458848  4.441775E-14
4695.47112846375  6.120258E-14
4698.3076684475  8.661191E-14
4701.14420843125  3.794840E-14
4703.980748415  3.553312E-14
4706.81728839875  1.090333E-14
4709.6538283825  1.714229E-14
4712.49036836625  3.563290E-14
4715.32690835  2.118095E-15
4718.16344833374  -1.441394E-14
4720.99998831749  -5.311317E-15
4723.83652830124  2.290473E-14
4726.67306828499  3.383572E-14
4729.50960826874  4.863982E-14
4732.34614825249  3.244626E-14
4735.18268823624  3.027669E-14
4738.01922821999  2.114833E-14
4740.85576820374  2.793405E-14
4743.69230818749  6.602857E-15
4746.52884817124  3.113263E-14
4749.36538815499  5.346052E-14
4752.20192813874  3.883049E-14
4755.03846812249  3.232197E-14
4757.87500810624  1.409434E-14
4760.71154808999  1.927427E-14
4763.54808807374  5.659299E-14
4766.38462805748  4.144275E-14
4769.22116804123  9.676074E-15
4772.05770802498  1.607591E-14
4774.89424800873  6.079647E-15
4777.73078799248  -4.337717E-15
4780.56732797623  1.609087E-14
4783.40386795998  -2.621682E-15
4786.24040794373  2.102784E-14
4789.07694792748  8.479643E-15
4791.91348791123  1.752283E-14
4794.75002789498  4.654986E-14
4797.58656787873  2.293168E-14
4800.42310786248  3.289873E-14
4803.25964784623  -3.709916E-15
4806.09618782998  2.452897E-14
4808.93272781372  3.189154E-14
4811.76926779747  2.933402E-14
4814.60580778122  3.300602E-14
4817.44234776497  1.833824E-14
4820.27888774872  2.752723E-14
4823.11542773247  1.699295E-14
4825.95196771622  2.129885E-14
4828.78850769997  2.470205E-14
4831.62504768372  4.497637E-14
4834.46158766747  3.531688E-14
4837.29812765122  3.308018E-14
4840.13466763497  3.319198E-14
4842.97120761872  2.263783E-14
4845.80774760247  4.328412E-14
4848.64428758622  2.321135E-14
4851.48082756997  1.988813E-14
4854.31736755372  3.317509E-14
4857.15390753746  1.776203E-14
4859.99044752121  1.692931E-14
4862.82698750496  3.432179E-14
4865.66352748871  3.262607E-14
4868.50006747246  3.144738E-14
4871.33660745621  4.234321E-14
4874.17314743996  2.711821E-14
4877.00968742371  1.267261E-14
4879.84622740746  2.200203E-14
4882.68276739121  2.126429E-14
4885.51930737496  1.771426E-14
4888.35584735871  1.912853E-14
4891.19238734246  4.280142E-15
4894.02892732621  5.709835E-16
4896.86546730996  7.986562E-15
4899.70200729371  3.597077E-14
4902.53854727746  3.573886E-14
4905.3750872612  3.166029E-14
4908.21162724495  1.404778E-14
4911.0481672287  1.382917E-14
4913.88470721245  1.469035E-14
4916.7212471962  1.352466E-14
4919.55778717995  1.884922E-14
4922.3943271637  2.966593E-14
4925.23086714745  3.318470E-14
4928.0674071312  1.767931E-14
4930.90394711495  1.348602E-14
4933.7404870987  3.242459E-14
4936.57702708245  2.408357E-14
4939.4135670662  1.090116E-14
4942.25010704995  2.354297E-14
4945.0866470337  3.166047E-14
4947.92318701745  1.960540E-14
4950.75972700119  1.620726E-14
4953.59626698494  1.566054E-14
4956.43280696869  2.606528E-14
4959.26934695244  2.759476E-14
4962.10588693619  2.116945E-14
4964.94242691994  3.037245E-14
4967.77896690369  3.690460E-14
4970.61550688744  2.825342E-14
4973.45204687119  1.599498E-14
4976.28858685494  2.434676E-14
4979.12512683869  2.856802E-14
4981.96166682244  2.651591E-14
4984.79820680619  2.616009E-14
4987.63474678994  4.683515E-15
4990.47128677369  7.665819E-14
4993.30782675744  5.809855E-13
4996.14436674119  5.327131E-13
4998.98090672494  1.556820E-13
5001.81744670868  7.374793E-14
5004.65398669243  4.622164E-15
5007.49052667618  3.551834E-14
5010.32706665993  1.164255E-14
