411.0    7250.00   .5069763E-11
411.0    7260.00   .5098850E-11
411.0    7270.00   .5042616E-11
411.0    7280.00   .4942705E-11
411.0    7290.00   .4844872E-11
411.0    7300.00   .4845693E-11
411.0    7310.00   .4750434E-11
411.0    7320.00   .4695902E-11
411.0    7330.00   .4586329E-11
411.0    7340.00   .4595855E-11
411.0    7350.00   .4585806E-11
411.0    7360.00   .4608863E-11
411.0    7370.00   .4661566E-11
411.0    7380.00   .4639829E-11
411.0    7390.00   .4686799E-11
411.0    7400.00   .4709594E-11
411.0    7410.00   .4674674E-11
411.0    7420.00   .4696213E-11
411.0    7430.00   .4643870E-11
411.0    7440.00   .4612171E-11
411.0    7450.00   .4600631E-11
411.0    7460.00   .4579763E-11
411.0    7470.00   .4554854E-11
411.0    7480.00   .4523353E-11
411.0    7490.00   .4465638E-11
411.0    7500.00   .4445169E-11
411.0    7510.00   .4365915E-11
411.0    7520.00   .4338469E-11
411.0    7530.00   .4333669E-11
411.0    7540.00   .4302280E-11
411.0    7550.00   .4372817E-11
411.0    7560.00   .4377070E-11
411.0    7570.00   .4371275E-11
411.0    7580.00   .4352223E-11
411.0    7590.00   .4380577E-11
411.0    7600.00   .4389904E-11
411.0    7610.00   .4214657E-11
411.0    7620.00   .4017100E-11
411.0    7630.00   .3865033E-11
411.0    7640.00   .3852498E-11
411.0    7650.00   .3939935E-11
411.0    7660.00   .4088184E-11
411.0    7670.00   .4276886E-11
411.0    7680.00   .4434934E-11
411.0    7690.00   .4674761E-11
411.0    7700.00   .4800152E-11
411.0    7710.00   .4885400E-11
411.0    7720.00   .4879742E-11
411.0    7730.00   .4884903E-11
411.0    7740.00   .4790179E-11
411.0    7750.00   .4707256E-11
411.0    7760.00   .4667884E-11
411.0    7770.00   .4551235E-11
411.0    7780.00   .4540478E-11
411.0    7790.00   .4424998E-11
411.0    7800.00   .4461733E-11
411.0    7810.00   .4399268E-11
411.0    7820.00   .4361910E-11
411.0    7830.00   .4410473E-11
411.0    7840.00   .4335708E-11
411.0    7850.00   .4366251E-11
411.0    7860.00   .4335869E-11
411.0    7870.00   .4310637E-11
411.0    7880.00   .4324690E-11
411.0    7890.00   .4284086E-11
411.0    7900.00   .4367432E-11
411.0    7910.00   .4328707E-11
411.0    7920.00   .4282208E-11
411.0    7930.00   .4269698E-11
411.0    7940.00   .4294247E-11
411.0    7950.00   .4349624E-11
411.0    7960.00   .4249801E-11
411.0    7970.00   .4267908E-11
411.0    7980.00   .4308349E-11
411.0    7990.00   .4296075E-11
411.0    8000.00   .4309158E-11
411.0    8010.00   .4225787E-11
411.0    8020.00   .4184064E-11
411.0    8030.00   .4174153E-11
411.0    8040.00   .4185171E-11
411.0    8050.00   .4161157E-11
411.0    8060.00   .4149120E-11
411.0    8070.00   .4153560E-11
411.0    8080.00   .4205542E-11
411.0    8090.00   .4109822E-11
411.0    8100.00   .4142379E-11
411.0    8110.00   .4219569E-11
411.0    8120.00   .4189176E-11
411.0    8130.00   .4261441E-11
411.0    8140.00   .4247923E-11
411.0    8150.00   .4207979E-11
411.0    8160.00   .4149368E-11
411.0    8170.00   .4212866E-11
411.0    8180.00   .4134396E-11
411.0    8190.00   .4088594E-11
411.0    8200.00   .3995809E-11
411.0    8210.00   .3857161E-11
411.0    8220.00   .3750772E-11
411.0    8230.00   .3521081E-11
411.0    8240.00   .3300144E-11
411.0    8250.00   .2827617E-11
411.0    8260.00   .2475208E-11
411.0    8270.00   .2064947E-11
411.0    8280.00   .1771696E-11
411.0    8290.00   .1499834E-11
411.0    8300.00   .1286558E-11
411.0    8310.00   .1145522E-11
411.0    8320.00   .1034378E-11
411.0    8330.00   .1102328E-11
411.0    8340.00   .1228949E-11
411.0    8350.00   .1353251E-11
411.0    8360.00   .1605452E-11
411.0    8370.00   .1963905E-11
411.0    8380.00   .2273261E-11
411.0    8390.00   .2817295E-11
411.0    8400.00   .3411807E-11
411.0    8410.00   .3897727E-11
411.0    8420.00   .4171952E-11
411.0    8430.00   .4313125E-11
411.0    8440.00   .4105694E-11
411.0    8450.00   .3875940E-11
411.0    8460.00   .3625567E-11
411.0    8470.00   .3442784E-11
411.0    8480.00   .3440048E-11
411.0    8490.00   .3616054E-11
411.0    8500.00   .3987341E-11
411.0    8510.00   .4450205E-11
411.0    8520.00   .5101735E-11
411.0    8530.00   .5719080E-11
411.0    8540.00   .6528521E-11
411.0    8550.00   .7281864E-11
411.0    8560.00   .7983175E-11
411.0    8570.00   .8341790E-11
411.0    8580.00   .8785578E-11
411.0    8590.00   .8947083E-11
411.0    8600.00   .9191735E-11
411.0    8610.00   .9209855E-11
411.0    8620.00   .9073308E-11
411.0    8630.00   .8990484E-11
411.0    8640.00   .8686576E-11
411.0    8650.00   .8406232E-11
411.0    8660.00   .8239405E-11
411.0    8670.00   .7808202E-11
411.0    8680.00   .7646124E-11
411.0    8690.00   .7454076E-11
411.0    8700.00   .7199190E-11
411.0    8710.00   .6935462E-11
411.0    8720.00   .6619017E-11
411.0    8730.00   .6400481E-11
411.0    8740.00   .6493825E-11
411.0    8750.00   .6329857E-11
411.0    8760.00   .6095776E-11
411.0    8770.00   .5696607E-11
411.0    8780.00   .5502197E-11
411.0    8790.00   .5285401E-11
411.0    8800.00   .5085407E-11
411.0    8810.00   .4878959E-11
411.0    8820.00   .4715029E-11
411.0    8830.00   .4747287E-11
411.0    8840.00   .4805998E-11
411.0    8850.00   .4716110E-11
411.0    8860.00   .4571443E-11
411.0    8870.00   .4480698E-11
411.0    8880.00   .4533874E-11
411.0    8890.00   .4615317E-11
411.0    8900.00   .4636632E-11
411.0    8910.00   .4523217E-11
411.0    8920.00   .4309953E-11
411.0    8930.00   .4255435E-11
411.0    8940.00   .4192011E-11
411.0    8950.00   .4148038E-11
411.0    8960.00   .4078907E-11
411.0    8970.00   .4044844E-11
411.0    8980.00   .4051685E-11
411.0    8990.00   .4032757E-11
411.0    9000.00   .4289223E-11
411.0    9010.00   .4241880E-11
411.0    9020.00   .4295577E-11
411.0    9030.00   .4147515E-11
411.0    9040.00   .4282868E-11
411.0    9050.00   .4048103E-11
411.0    9060.00   .4008793E-11
411.0    9070.00   .3860345E-11
411.0    9080.00   .3896062E-11
411.0    9090.00   .3829044E-11
411.0    9100.00   .3939376E-11
411.0    9110.00   .3825661E-11
411.0    9120.00   .4170348E-11
411.0    9130.00   .4039708E-11
411.0    9140.00   .4132157E-11
411.0    9150.00   .4657724E-11
411.0    9160.00   .4316470E-11
411.0    9170.00   .4505521E-11
411.0    9180.00   .4622779E-11
411.0    9190.00   .4528191E-11
411.0    9200.00   .4890748E-11
411.0    9210.00   .4571418E-11
411.0    9220.00   .4409042E-11
411.0    9230.00   .4405137E-11
411.0    9240.00   .4172798E-11
411.0    9250.00   .4169216E-11
411.0    9260.00   .3777970E-11
411.0    9270.00   .4072315E-11
411.0    9280.00   .4152117E-11
411.0    9290.00   .4052405E-11
411.0    9300.00   .4080536E-11
411.0    9310.00   .3957047E-11
411.0    9320.00   .4090969E-11
411.0    9330.00   .4185967E-11
411.0    9340.00   .4104226E-11
411.0    9350.00   .3914429E-11
411.0    9360.00   .3877519E-11
411.0    9370.00   .3954622E-11
411.0    9380.00   .3971733E-11
411.0    9390.00   .3777460E-11
411.0    9400.00   .3995722E-11
411.0    9410.00   .4080958E-11
411.0    9420.00   .4105470E-11
411.0    9430.00   .4480076E-11
411.0    9440.00   .4383251E-11
411.0    9450.00   .4223188E-11
411.0    9460.00   .4227043E-11
411.0    9470.00   .4260595E-11
411.0    9480.00   .4195046E-11
411.0    9490.00   .4195021E-11
411.0    9500.00   .3982802E-11
411.0    9510.00   .4101129E-11
411.0    9520.00   .3988136E-11
411.0    9530.00   .4067652E-11
411.0    9540.00   .4020718E-11
411.0    9550.00   .4004452E-11
411.0    9560.00   .3939773E-11
411.0    9570.00   .3798203E-11
411.0    9580.00   .3968898E-11
411.0    9590.00   .3862160E-11
411.0    9600.00   .4038490E-11
411.0    9610.00   .3852634E-11
411.0    9620.00   .4151744E-11
411.0    9630.00   .3941924E-11
411.0    9640.00   .3902938E-11
411.0    9650.00   .3969036E-11
411.0    9660.00   .3978835E-11
411.0    9670.00   .4001194E-11
411.0    9680.00   .3698790E-11
411.0    9690.00   .3747464E-11
411.0    9700.00   .3877134E-11
411.0    9710.00   .3768854E-11
411.0    9720.00   .3936615E-11
411.0    9730.00   .3743286E-11
411.0    9740.00   .3669491E-11
411.0    9750.00   .3694401E-11
411.0    9760.00   .3512960E-11
411.0    9770.00   .3756542E-11
411.0    9780.00   .3573000E-11
411.0    9790.00   .3767834E-11
411.0    9800.00   .3541227E-11
411.0    9810.00   .3577068E-11
411.0    9820.00   .3531963E-11
411.0    9830.00   .3680708E-11
411.0    9840.00   .3214560E-11
411.0    9850.00   .3156174E-11
411.0    9860.00   .3437399E-11
411.0    9870.00   .3391324E-11
411.0    9880.00   .3659219E-11
411.0    9890.00   .3854574E-11
411.0    9900.00   .4060738E-11
411.0    9910.00   .4119733E-11
411.0    9920.00   .4582934E-11
411.0    9930.00   .4419576E-11
411.0    9940.00   .4319927E-11
411.0    9950.00   .4374608E-11
411.0    9960.00   .4394990E-11
411.0    9970.00   .4226359E-11
411.0    9980.00   .4011442E-11
411.0    9990.00   .4133625E-11
411.0   10000.00   .4046382E-11
