 93.0 5500.00 .4752679E-09
 93.0 5510.00 .4919306E-09
 93.0 5520.00 .4999678E-09
 93.0 5530.00 .5021713E-09
 93.0 5540.00 .4760919E-09
 93.0 5550.00 .4786006E-09
 93.0 5560.00 .4701375E-09
 93.0 5570.00 .4667048E-09
 93.0 5580.00 .4629108E-09
 93.0 5590.00 .4218961E-09
 93.0 5600.00 .4076342E-09
 93.0 5610.00 .3839118E-09
 93.0 5620.00 .3554421E-09
 93.0 5630.00 .3361593E-09
 93.0 5640.00 .3205090E-09
 93.0 5650.00 .2977292E-09
 93.0 5660.00 .2773679E-09
 93.0 5670.00 .2598317E-09
 93.0 5680.00 .2350391E-09
 93.0 5690.00 .2306775E-09
 93.0 5700.00 .2253947E-09
 93.0 5710.00 .2371361E-09
 93.0 5720.00 .2383758E-09
 93.0 5730.00 .2482493E-09
 93.0 5740.00 .2654600E-09
 93.0 5750.00 .2672364E-09
 93.0 5760.00 .2783781E-09
 93.0 5770.00 .2817477E-09
 93.0 5780.00 .3093802E-09
 93.0 5790.00 .3368654E-09
 93.0 5800.00 .3485087E-09
 93.0 5810.00 .3738019E-09
 93.0 5820.00 .3935256E-09
 93.0 5830.00 .4195113E-09
 93.0 5840.00 .4192313E-09
 93.0 5850.00 .4332323E-09
 93.0 5860.00 .4358878E-09
 93.0 5870.00 .4561818E-09
 93.0 5880.00 .4450762E-09
 93.0 5890.00 .4106214E-09
 93.0 5900.00 .3153603E-09
 93.0 5910.00 .3846136E-09
 93.0 5920.00 .3938486E-09
 93.0 5930.00 .3885570E-09
 93.0 5940.00 .3460422E-09
 93.0 5950.00 .3363778E-09
 93.0 5960.00 .3248351E-09
 93.0 5970.00 .3162279E-09
 93.0 5980.00 .2994671E-09
 93.0 5990.00 .2953887E-09
 93.0 6000.00 .2907472E-09
 93.0 6010.00 .2686217E-09
 93.0 6020.00 .2736525E-09
 93.0 6030.00 .2692916E-09
 93.0 6040.00 .2706130E-09
 93.0 6050.00 .2705234E-09
 93.0 6060.00 .2825229E-09
 93.0 6070.00 .2937951E-09
 93.0 6080.00 .2905423E-09
 93.0 6090.00 .2971084E-09
 93.0 6100.00 .2845774E-09
 93.0 6110.00 .2879284E-09
 93.0 6120.00 .2870749E-09
 93.0 6130.00 .2774373E-09
 93.0 6140.00 .2824416E-09
 93.0 6150.00 .3030535E-09
 93.0 6160.00 .2957077E-09
 93.0 6170.00 .2867651E-09
 93.0 6180.00 .2705230E-09
 93.0 6190.00 .2742612E-09
 93.0 6200.00 .2775831E-09
 93.0 6210.00 .2699027E-09
 93.0 6220.00 .2635684E-09
 93.0 6230.00 .2763561E-09
 93.0 6240.00 .2735985E-09
 93.0 6250.00 .2673278E-09
 93.0 6260.00 .2816139E-09
 93.0 6270.00 .2688076E-09
 93.0 6280.00 .2561042E-09
 93.0 6290.00 .2513138E-09
 93.0 6300.00 .2501698E-09
 93.0 6310.00 .2450889E-09
 93.0 6320.00 .2464547E-09
 93.0 6330.00 .2469835E-09
 93.0 6340.00 .2533948E-09
 93.0 6350.00 .2655025E-09
 93.0 6360.00 .2766650E-09
 93.0 6370.00 .2834490E-09
 93.0 6380.00 .3004708E-09
 93.0 6390.00 .3067162E-09
 93.0 6400.00 .3245701E-09
 93.0 6410.00 .3397861E-09
 93.0 6420.00 .3483734E-09
 93.0 6430.00 .3615707E-09
 93.0 6440.00 .3798817E-09
 93.0 6450.00 .3914483E-09
 93.0 6460.00 .3997047E-09
 93.0 6470.00 .4116016E-09
 93.0 6480.00 .4196932E-09
 93.0 6490.00 .4215480E-09
 93.0 6500.00 .4309170E-09
 93.0 6510.00 .4345454E-09
 93.0 6520.00 .4306929E-09
 93.0 6530.00 .4278605E-09
 93.0 6540.00 .4239126E-09
 93.0 6550.00 .4200520E-09
 93.0 6560.00 .4135126E-09
 93.0 6570.00 .4045726E-09
 93.0 6580.00 .3913199E-09
 93.0 6590.00 .3819358E-09
 93.0 6600.00 .3726249E-09
 93.0 6610.00 .3570374E-09
 93.0 6620.00 .3433924E-09
 93.0 6630.00 .3264539E-09
 93.0 6640.00 .3148567E-09
 93.0 6650.00 .2992163E-09
 93.0 6660.00 .2837914E-09
 93.0 6670.00 .2709328E-09
 93.0 6680.00 .2579629E-09
 93.0 6690.00 .2473082E-09
 93.0 6700.00 .2346614E-09
 93.0 6710.00 .2240470E-09
 93.0 6720.00 .2153089E-09
 93.0 6730.00 .2096294E-09
 93.0 6740.00 .2001359E-09
 93.0 6750.00 .1940327E-09
 93.0 6760.00 .1851286E-09
 93.0 6770.00 .1801481E-09
 93.0 6780.00 .1653960E-09
 93.0 6790.00 .1668273E-09
 93.0 6800.00 .1599816E-09
 93.0 6810.00 .1540996E-09
 93.0 6820.00 .1553992E-09
 93.0 6830.00 .1486004E-09
 93.0 6840.00 .1462876E-09
 93.0 6850.00 .1494192E-09
 93.0 6860.00 .1476767E-09
 93.0 6870.00 .1394347E-09
 93.0 6880.00 .1394627E-09
 93.0 6890.00 .1364493E-09
 93.0 6900.00 .1395224E-09
 93.0 6910.00 .1400381E-09
 93.0 6920.00 .1413554E-09
 93.0 6930.00 .1434251E-09
 93.0 6940.00 .1446147E-09
 93.0 6950.00 .1433307E-09
 93.0 6960.00 .1417401E-09
 93.0 6970.00 .1413044E-09
 93.0 6980.00 .1412170E-09
 93.0 6990.00 .1399032E-09
 93.0 7000.00 .1374712E-09
 93.0 7010.00 .1392820E-09
 93.0 7020.00 .1395279E-09
 93.0 7030.00 .1370059E-09
 93.0 7040.00 .1380347E-09
 93.0 7050.00 .1340077E-09
 93.0 7060.00 .1319106E-09
 93.0 7070.00 .1353243E-09
 93.0 7080.00 .1319619E-09
 93.0 7090.00 .1322594E-09
 93.0 7100.00 .1321633E-09
 93.0 7110.00 .1315030E-09
 93.0 7120.00 .1306925E-09
 93.0 7130.00 .1339650E-09
 93.0 7140.00 .1365511E-09
 93.0 7150.00 .1392876E-09
