227.0 5500.00 .1902058E-10
227.0 5510.00 .1898932E-10
227.0 5520.00 .1895792E-10
227.0 5530.00 .1892641E-10
227.0 5540.00 .1889476E-10
227.0 5550.00 .1886300E-10
227.0 5560.00 .1883111E-10
227.0 5570.00 .1879912E-10
227.0 5580.00 .1876699E-10
227.0 5590.00 .1873477E-10
227.0 5600.00 .1870243E-10
227.0 5610.00 .1866998E-10
227.0 5620.00 .1863743E-10
227.0 5630.00 .1860478E-10
227.0 5640.00 .1857202E-10
227.0 5650.00 .1853917E-10
227.0 5660.00 .1850622E-10
227.0 5670.00 .1847317E-10
227.0 5680.00 .1844004E-10
227.0 5690.00 .1840680E-10
227.0 5700.00 .1837348E-10
227.0 5710.00 .1834008E-10
227.0 5720.00 .1830658E-10
227.0 5730.00 .1827302E-10
227.0 5740.00 .1823936E-10
227.0 5750.00 .1820563E-10
227.0 5760.00 .1817182E-10
227.0 5770.00 .1813793E-10
227.0 5780.00 .1810397E-10
227.0 5790.00 .1806994E-10
227.0 5800.00 .1803584E-10
227.0 5810.00 .1800168E-10
227.0 5820.00 .1796744E-10
227.0 5830.00 .1793314E-10
227.0 5840.00 .1789878E-10
227.0 5850.00 .1786436E-10
227.0 5860.00 .1782988E-10
227.0 5870.00 .1779534E-10
227.0 5880.00 .1776075E-10
227.0 5890.00 .1772610E-10
227.0 5900.00 .1769141E-10
227.0 5910.00 .1765665E-10
227.0 5920.00 .1762185E-10
227.0 5930.00 .1758700E-10
227.0 5940.00 .1755211E-10
227.0 5950.00 .1751718E-10
227.0 5960.00 .1748220E-10
227.0 5970.00 .1744718E-10
227.0 5980.00 .1741212E-10
227.0 5990.00 .1737702E-10
227.0 6000.00 .1734188E-10
227.0 6010.00 .1730671E-10
227.0 6020.00 .1727151E-10
227.0 6030.00 .1723627E-10
227.0 6040.00 .1720101E-10
227.0 6050.00 .1716571E-10
227.0 6060.00 .1713038E-10
227.0 6070.00 .1709504E-10
227.0 6080.00 .1705967E-10
227.0 6090.00 .1702426E-10
227.0 6100.00 .1698883E-10
227.0 6110.00 .1695339E-10
227.0 6120.00 .1691793E-10
227.0 6130.00 .1688244E-10
227.0 6140.00 .1684695E-10
227.0 6150.00 .1681142E-10
227.0 6160.00 .1677590E-10
227.0 6170.00 .1674035E-10
227.0 6180.00 .1670479E-10
227.0 6190.00 .1666922E-10
227.0 6200.00 .1663364E-10
227.0 6210.00 .1659805E-10
227.0 6220.00 .1656245E-10
227.0 6230.00 .1652685E-10
227.0 6240.00 .1649124E-10
227.0 6250.00 .1645562E-10
227.0 6260.00 .1642001E-10
227.0 6270.00 .1638440E-10
227.0 6280.00 .1634878E-10
227.0 6290.00 .1631315E-10
227.0 6300.00 .1627753E-10
227.0 6310.00 .1624192E-10
227.0 6320.00 .1620630E-10
227.0 6330.00 .1617069E-10
227.0 6340.00 .1613508E-10
227.0 6350.00 .1609948E-10
227.0 6360.00 .1606389E-10
227.0 6370.00 .1602830E-10
227.0 6380.00 .1599273E-10
227.0 6390.00 .1595716E-10
227.0 6400.00 .1592161E-10
227.0 6410.00 .1588607E-10
227.0 6420.00 .1585053E-10
227.0 6430.00 .1581502E-10
227.0 6440.00 .1577952E-10
227.0 6450.00 .1574403E-10
227.0 6460.00 .1570855E-10
227.0 6470.00 .1567310E-10
227.0 6480.00 .1563767E-10
227.0 6490.00 .1560225E-10
227.0 6500.00 .1556685E-10
227.0 6510.00 .1553148E-10
227.0 6520.00 .1549612E-10
227.0 6530.00 .1546078E-10
227.0 6540.00 .1542547E-10
227.0 6550.00 .1539017E-10
227.0 6560.00 .1535491E-10
227.0 6570.00 .1531967E-10
227.0 6580.00 .1528446E-10
227.0 6590.00 .1524927E-10
227.0 6600.00 .1521411E-10
227.0 6610.00 .1517898E-10
227.0 6620.00 .1514388E-10
227.0 6630.00 .1510880E-10
227.0 6640.00 .1507375E-10
227.0 6650.00 .1503874E-10
227.0 6660.00 .1500375E-10
227.0 6670.00 .1496880E-10
227.0 6680.00 .1493388E-10
227.0 6690.00 .1489900E-10
227.0 6700.00 .1486415E-10
227.0 6710.00 .1482933E-10
227.0 6720.00 .1479454E-10
227.0 6730.00 .1475980E-10
227.0 6740.00 .1472508E-10
227.0 6750.00 .1469041E-10
227.0 6760.00 .1465577E-10
227.0 6770.00 .1462117E-10
227.0 6780.00 .1458661E-10
227.0 6790.00 .1455209E-10
227.0 6800.00 .1451760E-10
227.0 6810.00 .1448317E-10
227.0 6820.00 .1444877E-10
227.0 6830.00 .1441440E-10
227.0 6840.00 .1438008E-10
227.0 6850.00 .1434580E-10
227.0 6860.00 .1431157E-10
227.0 6870.00 .1427738E-10
227.0 6880.00 .1424323E-10
227.0 6890.00 .1420913E-10
227.0 6900.00 .1417507E-10
227.0 6910.00 .1414106E-10
227.0 6920.00 .1410708E-10
227.0 6930.00 .1407316E-10
227.0 6940.00 .1403929E-10
227.0 6950.00 .1400546E-10
227.0 6960.00 .1397167E-10
227.0 6970.00 .1393794E-10
227.0 6980.00 .1390425E-10
227.0 6990.00 .1387061E-10
227.0 7000.00 .1383702E-10
227.0 7010.00 .1380349E-10
227.0 7020.00 .1376999E-10
227.0 7030.00 .1373656E-10
227.0 7040.00 .1370316E-10
227.0 7050.00 .1366982E-10
227.0 7060.00 .1363654E-10
227.0 7070.00 .1360329E-10
227.0 7080.00 .1357011E-10
227.0 7090.00 .1353697E-10
227.0 7100.00 .1350390E-10
227.0 7110.00 .1347087E-10
227.0 7120.00 .1343789E-10
227.0 7130.00 .1340497E-10
227.0 7140.00 .1337210E-10
227.0 7150.00 .1333928E-10
227.0 7160.00 .1330652E-10
227.0 7170.00 .1327382E-10
227.0 7180.00 .1324116E-10
227.0 7190.00 .1320856E-10
227.0 7200.00 .1317602E-10
227.0 7210.00 .1314354E-10
227.0 7220.00 .1311111E-10
227.0 7230.00 .1307874E-10
227.0 7240.00 .1304642E-10
227.0 7250.00 .1301416E-10
227.0 7260.00 .1298196E-10
227.0 7270.00 .1294981E-10
227.0 7280.00 .1291773E-10
227.0 7290.00 .1288569E-10
227.0 7300.00 .1285372E-10
227.0 7310.00 .1282181E-10
227.0 7320.00 .1278995E-10
227.0 7330.00 .1275815E-10
227.0 7340.00 .1272641E-10
227.0 7350.00 .1269473E-10
227.0 7360.00 .1266311E-10
227.0 7370.00 .1263154E-10
